id;node;profile;pLoad;qLoad;sR;subnet;voltLvl
LV2.129 Load 38;LV2.129 Bus 27;H0-L;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 37;LV2.129 Bus 97;H0-B;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 26;LV2.129 Bus 83;H0-G;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 28;LV2.129 Bus 23;H0-C;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 98;LV2.129 Bus 53;H0-G;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 32;LV2.129 Bus 89;H0-L;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 63;LV2.129 Bus 17;H0-A;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 93;LV2.129 Bus 52;H0-C;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 68;LV2.129 Bus 99;H0-B;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 19;LV2.129 Bus 102;H0-B;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 83;LV2.129 Bus 46;H0-B;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 64;LV2.129 Bus 7;H0-B;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 27;LV2.129 Bus 92;H0-L;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 36;LV2.129 Bus 9;H0-B;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 33;LV2.129 Bus 93;H0-A;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 91;LV2.129 Bus 68;G1-B;0.007;0.002767;0.00752688;LV2.129;7
LV2.129 Load 4;LV2.129 Bus 35;H0-C;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 43;LV2.129 Bus 96;H0-L;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 50;LV2.129 Bus 101;H0-B;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 94;LV2.129 Bus 85;G4-A;0.006;0.002371;0.00645161;LV2.129;7
LV2.129 Load 65;LV2.129 Bus 62;H0-A;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 70;LV2.129 Bus 24;H0-B;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 57;LV2.129 Bus 72;H0-L;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 18;LV2.129 Bus 84;H0-A;0.001;0.000395;0.00107527;LV2.129;7
LV2.129 Load 55;LV2.129 Bus 16;H0-G;0.002;0.00079;0.00215054;LV2.129;7
LV2.129 Load 76;LV2.129 Bus 86;H0-L;0.001;0.000395;0.00107527;LV2.129;7
LV2.130 Load 9;LV2.130 Bus 38;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 85;LV2.130 Bus 6;G3-A;0.008;0.003162;0.00860215;LV2.130;7
LV2.130 Load 82;LV2.130 Bus 44;G5-A;0.01;0.003952;0.0107527;LV2.130;7
LV2.130 Load 52;LV2.130 Bus 23;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 12;LV2.130 Bus 74;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 49;LV2.130 Bus 70;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 10;LV2.130 Bus 67;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 42;LV2.130 Bus 32;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 84;LV2.130 Bus 81;G1-C;0.01;0.003952;0.0107527;LV2.130;7
LV2.130 Load 80;LV2.130 Bus 78;H0-C;0.005;0.001976;0.00537634;LV2.130;7
LV2.130 Load 7;LV2.130 Bus 1;H0-G;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 60;LV2.130 Bus 18;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 2;LV2.130 Bus 82;H0-B;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 45;LV2.130 Bus 39;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 72;LV2.130 Bus 15;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 77;LV2.130 Bus 40;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 11;LV2.130 Bus 56;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 3;LV2.130 Bus 5;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 46;LV2.130 Bus 66;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 40;LV2.130 Bus 90;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 66;LV2.130 Bus 51;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 41;LV2.130 Bus 56;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 62;LV2.130 Bus 88;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 81;LV2.130 Bus 21;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 95;LV2.130 Bus 71;G2-A;0.009;0.003557;0.00967742;LV2.130;7
LV2.130 Load 47;LV2.130 Bus 49;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 25;LV2.130 Bus 55;H0-A;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 53;LV2.130 Bus 4;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 67;LV2.130 Bus 79;H0-A;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 88;LV2.130 Bus 97;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 14;LV2.130 Bus 77;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 58;LV2.130 Bus 69;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 74;LV2.130 Bus 59;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 1;LV2.130 Bus 45;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 35;LV2.130 Bus 34;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 13;LV2.130 Bus 94;H0-B;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 34;LV2.130 Bus 8;G6-A;0.006;0.002371;0.00645161;LV2.130;7
LV2.130 Load 20;LV2.130 Bus 80;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 39;LV2.130 Bus 103;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 17;LV2.130 Bus 65;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 6;LV2.130 Bus 10;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 69;LV2.130 Bus 29;H0-C;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 90;LV2.130 Bus 61;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 30;LV2.130 Bus 11;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 78;LV2.130 Bus 50;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 24;LV2.130 Bus 25;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 73;LV2.130 Bus 43;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 96;LV2.130 Bus 95;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 44;LV2.130 Bus 87;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 29;LV2.130 Bus 91;H0-G;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 16;LV2.130 Bus 73;H0-L;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 51;LV2.130 Bus 4;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 86;LV2.130 Bus 39;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 23;LV2.130 Bus 33;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 79;LV2.130 Bus 2;H0-L;0.003;0.001186;0.00322581;LV2.130;7
LV2.130 Load 56;LV2.130 Bus 46;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 61;LV2.130 Bus 12;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 5;LV2.130 Bus 28;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 22;LV2.130 Bus 13;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 71;LV2.130 Bus 3;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 21;LV2.130 Bus 30;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 54;LV2.130 Bus 63;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 89;LV2.130 Bus 100;H0-G;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 99;LV2.130 Bus 42;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 15;LV2.130 Bus 41;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 31;LV2.130 Bus 58;H0-C;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 75;LV2.130 Bus 75;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 97;LV2.130 Bus 20;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 59;LV2.130 Bus 14;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 48;LV2.130 Bus 31;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 87;LV2.130 Bus 37;H0-A;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 8;LV2.130 Bus 36;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 92;LV2.130 Bus 57;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 38;LV2.130 Bus 27;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 37;LV2.130 Bus 97;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 26;LV2.130 Bus 83;H0-G;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 28;LV2.130 Bus 23;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 98;LV2.130 Bus 53;H0-G;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 32;LV2.130 Bus 89;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 63;LV2.130 Bus 17;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 93;LV2.130 Bus 52;H0-C;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 68;LV2.130 Bus 99;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 19;LV2.130 Bus 102;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 83;LV2.130 Bus 46;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 64;LV2.130 Bus 7;H0-B;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 27;LV2.130 Bus 92;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 36;LV2.130 Bus 9;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 33;LV2.130 Bus 93;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 91;LV2.130 Bus 68;G1-B;0.007;0.002767;0.00752688;LV2.130;7
LV2.130 Load 4;LV2.130 Bus 35;H0-C;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 43;LV2.130 Bus 96;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 50;LV2.130 Bus 101;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 94;LV2.130 Bus 85;G4-A;0.006;0.002371;0.00645161;LV2.130;7
LV2.130 Load 65;LV2.130 Bus 62;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 70;LV2.130 Bus 24;H0-B;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 57;LV2.130 Bus 72;H0-L;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 18;LV2.130 Bus 84;H0-A;0.001;0.000395;0.00107527;LV2.130;7
LV2.130 Load 55;LV2.130 Bus 16;H0-G;0.002;0.00079;0.00215054;LV2.130;7
LV2.130 Load 76;LV2.130 Bus 86;H0-L;0.001;0.000395;0.00107527;LV2.130;7
LV2.131 Load 9;LV2.131 Bus 38;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 85;LV2.131 Bus 6;G3-A;0.008;0.003162;0.00860215;LV2.131;7
LV2.131 Load 82;LV2.131 Bus 44;G5-A;0.01;0.003952;0.0107527;LV2.131;7
LV2.131 Load 52;LV2.131 Bus 23;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 12;LV2.131 Bus 74;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 49;LV2.131 Bus 70;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 10;LV2.131 Bus 67;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 42;LV2.131 Bus 32;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 84;LV2.131 Bus 81;G1-C;0.01;0.003952;0.0107527;LV2.131;7
LV2.131 Load 80;LV2.131 Bus 78;H0-C;0.005;0.001976;0.00537634;LV2.131;7
LV2.131 Load 7;LV2.131 Bus 1;H0-G;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 60;LV2.131 Bus 18;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 2;LV2.131 Bus 82;H0-B;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 45;LV2.131 Bus 39;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 72;LV2.131 Bus 15;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 77;LV2.131 Bus 40;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 11;LV2.131 Bus 56;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 3;LV2.131 Bus 5;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 46;LV2.131 Bus 66;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 40;LV2.131 Bus 90;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 66;LV2.131 Bus 51;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 41;LV2.131 Bus 56;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 62;LV2.131 Bus 88;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 81;LV2.131 Bus 21;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 95;LV2.131 Bus 71;G2-A;0.009;0.003557;0.00967742;LV2.131;7
LV2.131 Load 47;LV2.131 Bus 49;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 25;LV2.131 Bus 55;H0-A;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 53;LV2.131 Bus 4;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 67;LV2.131 Bus 79;H0-A;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 88;LV2.131 Bus 97;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 14;LV2.131 Bus 77;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 58;LV2.131 Bus 69;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 74;LV2.131 Bus 59;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 1;LV2.131 Bus 45;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 35;LV2.131 Bus 34;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 13;LV2.131 Bus 94;H0-B;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 34;LV2.131 Bus 8;G6-A;0.006;0.002371;0.00645161;LV2.131;7
LV2.131 Load 20;LV2.131 Bus 80;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 39;LV2.131 Bus 103;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 17;LV2.131 Bus 65;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 6;LV2.131 Bus 10;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 69;LV2.131 Bus 29;H0-C;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 90;LV2.131 Bus 61;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 30;LV2.131 Bus 11;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 78;LV2.131 Bus 50;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 24;LV2.131 Bus 25;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 73;LV2.131 Bus 43;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 96;LV2.131 Bus 95;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 44;LV2.131 Bus 87;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 29;LV2.131 Bus 91;H0-G;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 16;LV2.131 Bus 73;H0-L;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 51;LV2.131 Bus 4;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 86;LV2.131 Bus 39;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 23;LV2.131 Bus 33;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 79;LV2.131 Bus 2;H0-L;0.003;0.001186;0.00322581;LV2.131;7
LV2.131 Load 56;LV2.131 Bus 46;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 61;LV2.131 Bus 12;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 5;LV2.131 Bus 28;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 22;LV2.131 Bus 13;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 71;LV2.131 Bus 3;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 21;LV2.131 Bus 30;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 54;LV2.131 Bus 63;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 89;LV2.131 Bus 100;H0-G;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 99;LV2.131 Bus 42;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 15;LV2.131 Bus 41;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 31;LV2.131 Bus 58;H0-C;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 75;LV2.131 Bus 75;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 97;LV2.131 Bus 20;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 59;LV2.131 Bus 14;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 48;LV2.131 Bus 31;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 87;LV2.131 Bus 37;H0-A;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 8;LV2.131 Bus 36;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 92;LV2.131 Bus 57;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 38;LV2.131 Bus 27;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 37;LV2.131 Bus 97;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 26;LV2.131 Bus 83;H0-G;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 28;LV2.131 Bus 23;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 98;LV2.131 Bus 53;H0-G;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 32;LV2.131 Bus 89;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 63;LV2.131 Bus 17;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 93;LV2.131 Bus 52;H0-C;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 68;LV2.131 Bus 99;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 19;LV2.131 Bus 102;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 83;LV2.131 Bus 46;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 64;LV2.131 Bus 7;H0-B;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 27;LV2.131 Bus 92;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 36;LV2.131 Bus 9;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 33;LV2.131 Bus 93;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 91;LV2.131 Bus 68;G1-B;0.007;0.002767;0.00752688;LV2.131;7
LV2.131 Load 4;LV2.131 Bus 35;H0-C;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 43;LV2.131 Bus 96;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 50;LV2.131 Bus 101;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 94;LV2.131 Bus 85;G4-A;0.006;0.002371;0.00645161;LV2.131;7
LV2.131 Load 65;LV2.131 Bus 62;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 70;LV2.131 Bus 24;H0-B;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 57;LV2.131 Bus 72;H0-L;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 18;LV2.131 Bus 84;H0-A;0.001;0.000395;0.00107527;LV2.131;7
LV2.131 Load 55;LV2.131 Bus 16;H0-G;0.002;0.00079;0.00215054;LV2.131;7
LV2.131 Load 76;LV2.131 Bus 86;H0-L;0.001;0.000395;0.00107527;LV2.131;7
LV2.132 Load 9;LV2.132 Bus 38;H0-C;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 85;LV2.132 Bus 6;G3-A;0.008;0.003162;0.00860215;LV2.132;7
LV2.132 Load 82;LV2.132 Bus 44;G5-A;0.01;0.003952;0.0107527;LV2.132;7
LV2.132 Load 52;LV2.132 Bus 23;H0-C;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 12;LV2.132 Bus 74;H0-C;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 49;LV2.132 Bus 70;H0-B;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 10;LV2.132 Bus 67;H0-A;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 42;LV2.132 Bus 32;H0-B;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 84;LV2.132 Bus 81;G1-C;0.01;0.003952;0.0107527;LV2.132;7
LV2.132 Load 80;LV2.132 Bus 78;H0-C;0.005;0.001976;0.00537634;LV2.132;7
LV2.132 Load 7;LV2.132 Bus 1;H0-G;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 60;LV2.132 Bus 18;H0-L;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 2;LV2.132 Bus 82;H0-B;0.003;0.001186;0.00322581;LV2.132;7
LV2.132 Load 45;LV2.132 Bus 39;H0-A;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 72;LV2.132 Bus 15;H0-L;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 77;LV2.132 Bus 40;H0-L;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 11;LV2.132 Bus 56;H0-A;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 3;LV2.132 Bus 5;H0-L;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 46;LV2.132 Bus 66;H0-A;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 40;LV2.132 Bus 90;H0-A;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 66;LV2.132 Bus 51;H0-A;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 41;LV2.132 Bus 56;H0-G;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 62;LV2.132 Bus 88;H0-B;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 81;LV2.132 Bus 21;H0-B;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 95;LV2.132 Bus 71;G2-A;0.009;0.003557;0.00967742;LV2.132;7
LV2.132 Load 47;LV2.132 Bus 49;H0-L;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 25;LV2.132 Bus 55;H0-A;0.003;0.001186;0.00322581;LV2.132;7
LV2.132 Load 53;LV2.132 Bus 4;H0-C;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 67;LV2.132 Bus 79;H0-A;0.003;0.001186;0.00322581;LV2.132;7
LV2.132 Load 88;LV2.132 Bus 97;H0-B;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 14;LV2.132 Bus 77;H0-G;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 58;LV2.132 Bus 69;H0-L;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 74;LV2.132 Bus 59;H0-L;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 1;LV2.132 Bus 45;H0-L;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 35;LV2.132 Bus 34;H0-G;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 13;LV2.132 Bus 94;H0-B;0.003;0.001186;0.00322581;LV2.132;7
LV2.132 Load 34;LV2.132 Bus 8;G6-A;0.006;0.002371;0.00645161;LV2.132;7
LV2.132 Load 20;LV2.132 Bus 80;H0-L;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 39;LV2.132 Bus 103;H0-L;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 17;LV2.132 Bus 65;H0-A;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 6;LV2.132 Bus 10;H0-G;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 69;LV2.132 Bus 29;H0-C;0.003;0.001186;0.00322581;LV2.132;7
LV2.132 Load 90;LV2.132 Bus 61;H0-L;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 30;LV2.132 Bus 11;H0-B;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 78;LV2.132 Bus 50;H0-C;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 24;LV2.132 Bus 25;H0-C;0.001;0.000395;0.00107527;LV2.132;7
LV2.132 Load 73;LV2.132 Bus 43;H0-A;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 96;LV2.132 Bus 95;H0-A;0.002;0.00079;0.00215054;LV2.132;7
LV2.132 Load 44;LV2.132 Bus 87;H0-C;0.001;0.000395;0.00107527;LV2.132;7
