id;type;vmSetp;vaSetp;vmR;vmMin;vmMax;substation;coordID;subnet;voltLvl
LV2.103 Bus 23_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_696;LV2.103;7
LV2.103 Bus 23_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_696;LV2.103;7
LV2.103 Bus 53_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_697;LV2.103;7
LV2.103 Bus 53_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_697;LV2.103;7
LV2.103 Bus 41_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_698;LV2.103;7
LV2.103 Bus 41_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_698;LV2.103;7
LV2.103 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_699;LV2.103;7
LV2.103 Bus 13_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_699;LV2.103;7
LV2.103 Bus 99_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_700;LV2.103;7
LV2.103 Bus 99_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_700;LV2.103;7
LV2.103 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_701;LV2.103;7
LV2.103 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_701;LV2.103;7
LV2.103 Bus 81_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_702;LV2.103;7
LV2.103 Bus 81_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_702;LV2.103;7
LV2.103 Bus 15_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_703;LV2.103;7
LV2.103 Bus 15_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_703;LV2.103;7
LV2.103 Bus 103_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_704;LV2.103;7
LV2.103 Bus 103_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_704;LV2.103;7
LV2.103 Bus 69_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_705;LV2.103;7
LV2.103 Bus 69_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_705;LV2.103;7
LV2.103 Bus 27_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_706;LV2.103;7
LV2.103 Bus 27_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_706;LV2.103;7
LV2.103 Bus 93_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_707;LV2.103;7
LV2.103 Bus 93_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_707;LV2.103;7
LV2.103 Bus 16_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_708;LV2.103;7
LV2.103 Bus 16_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_708;LV2.103;7
LV2.103 Bus 94_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_709;LV2.103;7
LV2.103 Bus 94_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_709;LV2.103;7
LV2.103 Bus 79_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_710;LV2.103;7
LV2.103 Bus 79_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_710;LV2.103;7
LV2.103 Bus 38_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_711;LV2.103;7
LV2.103 Bus 38_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_711;LV2.103;7
LV2.103 Bus 97_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_712;LV2.103;7
LV2.103 Bus 97_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_712;LV2.103;7
LV2.103 Bus 58_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_713;LV2.103;7
LV2.103 Bus 58_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_713;LV2.103;7
LV2.103 Bus 72_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_714;LV2.103;7
LV2.103 Bus 72_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_714;LV2.103;7
LV2.103 Bus 82_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_715;LV2.103;7
LV2.103 Bus 82_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_715;LV2.103;7
LV2.103 Bus 21_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_716;LV2.103;7
LV2.103 Bus 21_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_716;LV2.103;7
LV2.103 Bus 101_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_717;LV2.103;7
LV2.103 Bus 101_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_717;LV2.103;7
LV2.103 Bus 22_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_718;LV2.103;7
LV2.103 Bus 22_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_718;LV2.103;7
LV2.103 Bus 22_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_718;LV2.103;7
LV2.103 Bus 37_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_719;LV2.103;7
LV2.103 Bus 37_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_719;LV2.103;7
LV2.103 Bus 61_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_720;LV2.103;7
LV2.103 Bus 61_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_720;LV2.103;7
LV2.103 Bus 90_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_721;LV2.103;7
LV2.103 Bus 90_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_721;LV2.103;7
LV2.103 Bus 33_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_722;LV2.103;7
LV2.103 Bus 88_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_723;LV2.103;7
LV2.103 Bus 88_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_723;LV2.103;7
LV2.103 Bus 102_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_724;LV2.103;7
LV2.103 Bus 102_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_724;LV2.103;7
LV2.103 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_725;LV2.103;7
LV2.103 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_725;LV2.103;7
LV2.103 Bus 57_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_726;LV2.103;7
LV2.103 Bus 57_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_726;LV2.103;7
LV2.103 Bus 87_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_727;LV2.103;7
LV2.103 Bus 36_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_728;LV2.103;7
LV2.103 Bus 36_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_728;LV2.103;7
LV2.103 Bus 56_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_729;LV2.103;7
LV2.103 Bus 56_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_729;LV2.103;7
LV2.103 Bus 55_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_730;LV2.103;7
LV2.103 Bus 55_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_730;LV2.103;7
LV2.103 Bus 59_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_731;LV2.103;7
LV2.103 Bus 59_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_731;LV2.103;7
LV2.103 Bus 70_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_732;LV2.103;7
LV2.103 Bus 70_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_732;LV2.103;7
LV2.103 Bus 51_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_733;LV2.103;7
LV2.103 Bus 51_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_733;LV2.103;7
LV2.103 Bus 62_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_734;LV2.103;7
LV2.103 Bus 62_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_734;LV2.103;7
LV2.103 Bus 30_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_735;LV2.103;7
LV2.103 Bus 30_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_735;LV2.103;7
LV2.103 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_736;LV2.103;7
LV2.103 Bus 3_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_736;LV2.103;7
LV2.103 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_737;LV2.103;7
LV2.103 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_737;LV2.103;7
LV2.103 Bus 52_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_738;LV2.103;7
LV2.103 Bus 52_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_738;LV2.103;7
LV2.103 Bus 32_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_739;LV2.103;7
LV2.103 Bus 32_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_739;LV2.103;7
LV2.103 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_740;LV2.103;7
LV2.103 Bus 5_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_740;LV2.103;7
LV2.103 Bus 35_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_741;LV2.103;7
LV2.103 Bus 35_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_741;LV2.103;7
LV2.103 Bus 24_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_742;LV2.103;7
LV2.103 Bus 24_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_742;LV2.103;7
LV2.103 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_743;LV2.103;7
LV2.103 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_743;LV2.103;7
LV2.103 Bus 80_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_744;LV2.103;7
LV2.103 Bus 80_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_744;LV2.103;7
LV2.103 Bus 50_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_745;LV2.103;7
LV2.103 Bus 50_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_745;LV2.103;7
LV2.103 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_746;LV2.103;7
LV2.103 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_746;LV2.103;7
LV2.103 Bus 45_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_747;LV2.103;7
LV2.103 Bus 45_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_747;LV2.103;7
LV2.103 Bus 85_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_748;LV2.103;7
LV2.103 Bus 85_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_748;LV2.103;7
LV2.103 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_749;LV2.103;7
LV2.103 Bus 1_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_749;LV2.103;7
LV2.103 Bus 46_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_750;LV2.103;7
LV2.103 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_751;LV2.103;7
LV2.103 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_751;LV2.103;7
LV2.103 Bus 92_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_752;LV2.103;7
LV2.103 Bus 92_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_752;LV2.103;7
LV2.103 Bus 65_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_753;LV2.103;7
LV2.103 Bus 65_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_753;LV2.103;7
LV2.103 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_754;LV2.103;7
LV2.103 Bus 28_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_755;LV2.103;7
LV2.103 Bus 28_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_755;LV2.103;7
LV2.103 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_756;LV2.103;7
LV2.103 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_756;LV2.103;7
LV2.103 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_757;LV2.103;7
LV2.103 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_757;LV2.103;7
LV2.103 Bus 19_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_758;LV2.103;7
LV2.103 Bus 19_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_758;LV2.103;7
LV2.103 Bus 19_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_758;LV2.103;7
LV2.103 Bus 19_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_758;LV2.103;7
LV2.103 Bus 19_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_758;LV2.103;7
LV2.103 Bus 95_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_759;LV2.103;7
LV2.103 Bus 95_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_759;LV2.103;7
LV2.103 Bus 34_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_760;LV2.103;7
LV2.103 Bus 34_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_760;LV2.103;7
LV2.103 Bus 42_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_761;LV2.103;7
LV2.103 Bus 71_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_762;LV2.103;7
LV2.103 Bus 71_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_762;LV2.103;7
LV2.103 Bus 20_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_763;LV2.103;7
LV2.103 Bus 20_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_763;LV2.103;7
LV2.103 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_764;LV2.103;7
LV2.103 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_764;LV2.103;7
LV2.103 Bus 18_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_765;LV2.103;7
LV2.103 Bus 29_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_766;LV2.103;7
LV2.103 Bus 29_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_766;LV2.103;7
LV2.103 Bus 49_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_767;LV2.103;7
LV2.103 Bus 49_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_767;LV2.103;7
LV2.103 Bus 25_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_768;LV2.103;7
LV2.103 Bus 25_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_768;LV2.103;7
LV2.103 Bus 68_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_769;LV2.103;7
LV2.103 Bus 68_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_769;LV2.103;7
LV2.103 Bus 89_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_770;LV2.103;7
LV2.103 Bus 89_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_770;LV2.103;7
LV2.103 Bus 26_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_771;LV2.103;7
LV2.103 Bus 26_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_771;LV2.103;7
LV2.103 Bus 26_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_771;LV2.103;7
LV2.103 Bus 73_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_772;LV2.103;7
LV2.103 Bus 73_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_772;LV2.103;7
LV2.103 Bus 43_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_773;LV2.103;7
LV2.103 Bus 43_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_773;LV2.103;7
LV2.103 Bus 91_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_774;LV2.103;7
LV2.103 Bus 91_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_774;LV2.103;7
LV2.103 Bus 40_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_775;LV2.103;7
LV2.103 Bus 40_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_775;LV2.103;7
LV2.103 Bus 78_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_776;LV2.103;7
LV2.103 Bus 78_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_776;LV2.103;7
LV2.103 Bus 63_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_777;LV2.103;7
LV2.103 Bus 63_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_777;LV2.103;7
LV2.103 Bus 39_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_778;LV2.103;7
LV2.103 Bus 39_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_778;LV2.103;7
LV2.103 Bus 75_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_779;LV2.103;7
LV2.103 Bus 75_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_779;LV2.103;7
LV2.103 Bus 31_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_780;LV2.103;7
LV2.103 Bus 31_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_780;LV2.103;7
LV2.103 Bus 67_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_781;LV2.103;7
LV2.103 Bus 67_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_781;LV2.103;7
LV2.103 Bus 83_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_782;LV2.103;7
LV2.103 Bus 83_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_782;LV2.103;7
LV2.103 Bus 86_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_783;LV2.103;7
LV2.103 Bus 86_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_783;LV2.103;7
LV2.103 Bus 17_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_784;LV2.103;7
LV2.103 Bus 17_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_784;LV2.103;7
LV2.103 Bus 84_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_785;LV2.103;7
LV2.103 Bus 84_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_785;LV2.103;7
LV2.103 Bus 96_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_786;LV2.103;7
LV2.103 Bus 96_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_786;LV2.103;7
LV2.103 Bus 77_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_787;LV2.103;7
LV2.103 Bus 77_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_787;LV2.103;7
LV2.103 Bus 44_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_788;LV2.103;7
LV2.103 Bus 44_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_788;LV2.103;7
LV2.103 Bus 100_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_789;LV2.103;7
LV2.103 Bus 100_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_789;LV2.103;7
LV2.103 Bus 66_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_790;LV2.103;7
LV2.103 Bus 66_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_790;LV2.103;7
LV2.103 Bus 74_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_791;LV2.103;7
LV2.103 Bus 74_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_791;LV2.103;7
MV1.101 Bus 10_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5602;LV2.103;5
LV2.104 Bus 23_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_792;LV2.104;7
LV2.104 Bus 23_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_792;LV2.104;7
LV2.104 Bus 53_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_793;LV2.104;7
LV2.104 Bus 53_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_793;LV2.104;7
LV2.104 Bus 41_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_794;LV2.104;7
LV2.104 Bus 41_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_794;LV2.104;7
LV2.104 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_795;LV2.104;7
LV2.104 Bus 13_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_795;LV2.104;7
LV2.104 Bus 99_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_796;LV2.104;7
LV2.104 Bus 99_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_796;LV2.104;7
LV2.104 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_797;LV2.104;7
LV2.104 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_797;LV2.104;7
LV2.104 Bus 81_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_798;LV2.104;7
LV2.104 Bus 81_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_798;LV2.104;7
LV2.104 Bus 15_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_799;LV2.104;7
LV2.104 Bus 15_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_799;LV2.104;7
LV2.104 Bus 103_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_800;LV2.104;7
LV2.104 Bus 103_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_800;LV2.104;7
LV2.104 Bus 69_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_801;LV2.104;7
LV2.104 Bus 69_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_801;LV2.104;7
LV2.104 Bus 27_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_802;LV2.104;7
LV2.104 Bus 27_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_802;LV2.104;7
LV2.104 Bus 93_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_803;LV2.104;7
LV2.104 Bus 93_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_803;LV2.104;7
LV2.104 Bus 16_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_804;LV2.104;7
LV2.104 Bus 16_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_804;LV2.104;7
LV2.104 Bus 94_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_805;LV2.104;7
LV2.104 Bus 94_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_805;LV2.104;7
LV2.104 Bus 79_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_806;LV2.104;7
LV2.104 Bus 79_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_806;LV2.104;7
LV2.104 Bus 38_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_807;LV2.104;7
LV2.104 Bus 38_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_807;LV2.104;7
LV2.104 Bus 97_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_808;LV2.104;7
LV2.104 Bus 97_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_808;LV2.104;7
LV2.104 Bus 58_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_809;LV2.104;7
LV2.104 Bus 58_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_809;LV2.104;7
LV2.104 Bus 72_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_810;LV2.104;7
LV2.104 Bus 72_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_810;LV2.104;7
LV2.104 Bus 82_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_811;LV2.104;7
LV2.104 Bus 82_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_811;LV2.104;7
LV2.104 Bus 21_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_812;LV2.104;7
LV2.104 Bus 21_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_812;LV2.104;7
LV2.104 Bus 101_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_813;LV2.104;7
LV2.104 Bus 101_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_813;LV2.104;7
LV2.104 Bus 22_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_814;LV2.104;7
LV2.104 Bus 22_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_814;LV2.104;7
LV2.104 Bus 22_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_814;LV2.104;7
LV2.104 Bus 37_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_815;LV2.104;7
LV2.104 Bus 37_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_815;LV2.104;7
LV2.104 Bus 61_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_816;LV2.104;7
LV2.104 Bus 61_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_816;LV2.104;7
LV2.104 Bus 90_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_817;LV2.104;7
