id;nodeA;nodeB;type;cond;substation;subnet;voltLvl
LV2.126 Switch 102;LV2.126 Bus 51;LV2.126 Bus 51_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 123;LV2.126 Bus 62;LV2.126 Bus 62_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 124;LV2.126 Bus 62;LV2.126 Bus 62_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 61;LV2.126 Bus 30;LV2.126 Bus 30_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 62;LV2.126 Bus 30;LV2.126 Bus 30_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 5;LV2.126 Bus 3;LV2.126 Bus 3_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 6;LV2.126 Bus 3;LV2.126 Bus 3_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 7;LV2.126 Bus 4;LV2.126 Bus 4_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 8;LV2.126 Bus 4;LV2.126 Bus 4_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 103;LV2.126 Bus 52;LV2.126 Bus 52_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 104;LV2.126 Bus 52;LV2.126 Bus 52_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 65;LV2.126 Bus 32;LV2.126 Bus 32_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 66;LV2.126 Bus 32;LV2.126 Bus 32_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 9;LV2.126 Bus 5;LV2.126 Bus 5_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 10;LV2.126 Bus 5;LV2.126 Bus 5_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 70;LV2.126 Bus 35;LV2.126 Bus 35_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 71;LV2.126 Bus 35;LV2.126 Bus 35_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 48;LV2.126 Bus 24;LV2.126 Bus 24_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 49;LV2.126 Bus 24;LV2.126 Bus 24_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 20;LV2.126 Bus 11;LV2.126 Bus 11_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 21;LV2.126 Bus 11;LV2.126 Bus 11_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 158;LV2.126 Bus 80;LV2.126 Bus 80_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 159;LV2.126 Bus 80;LV2.126 Bus 80_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 99;LV2.126 Bus 50;LV2.126 Bus 50_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 100;LV2.126 Bus 50;LV2.126 Bus 50_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 15;LV2.126 Bus 8;LV2.126 Bus 8_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 16;LV2.126 Bus 8;LV2.126 Bus 8_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 89;LV2.126 Bus 45;LV2.126 Bus 45_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 90;LV2.126 Bus 45;LV2.126 Bus 45_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 168;LV2.126 Bus 85;LV2.126 Bus 85_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 169;LV2.126 Bus 85;LV2.126 Bus 85_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 1;LV2.126 Bus 1;LV2.126 Bus 1_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 2;LV2.126 Bus 1;LV2.126 Bus 1_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 91;LV2.126 Bus 46;LV2.126 Bus 46_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 18;LV2.126 Bus 10;LV2.126 Bus 10_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 19;LV2.126 Bus 10;LV2.126 Bus 10_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 181;LV2.126 Bus 92;LV2.126 Bus 92_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 182;LV2.126 Bus 92;LV2.126 Bus 92_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 128;LV2.126 Bus 65;LV2.126 Bus 65_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 129;LV2.126 Bus 65;LV2.126 Bus 65_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 17;LV2.126 Bus 9;LV2.126 Bus 9_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 57;LV2.126 Bus 28;LV2.126 Bus 28_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 58;LV2.126 Bus 28;LV2.126 Bus 28_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 13;LV2.126 Bus 7;LV2.126 Bus 7_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 14;LV2.126 Bus 7;LV2.126 Bus 7_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 11;LV2.126 Bus 6;LV2.126 Bus 6_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 12;LV2.126 Bus 6;LV2.126 Bus 6_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 35;LV2.126 Bus 19;LV2.126 Bus 19_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 37;LV2.126 Bus 19;LV2.126 Bus 19_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 38;LV2.126 Bus 19;LV2.126 Bus 19_3;CB;1;NULL;LV2.126;7
LV2.126 Switch 207;LV2.126 Bus 19;LV2.126 Bus 19_4;LS;1;NULL;LV2.126;7
LV2.126 Switch 208;LV2.126 Bus 19;LV2.126 Bus 19_5;LS;1;NULL;LV2.126;7
LV2.126 Switch 187;LV2.126 Bus 95;LV2.126 Bus 95_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 188;LV2.126 Bus 95;LV2.126 Bus 95_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 68;LV2.126 Bus 34;LV2.126 Bus 34_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 69;LV2.126 Bus 34;LV2.126 Bus 34_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 84;LV2.126 Bus 42;LV2.126 Bus 42_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 140;LV2.126 Bus 71;LV2.126 Bus 71_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 141;LV2.126 Bus 71;LV2.126 Bus 71_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 39;LV2.126 Bus 20;LV2.126 Bus 20_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 40;LV2.126 Bus 20;LV2.126 Bus 20_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 22;LV2.126 Bus 12;LV2.126 Bus 12_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 23;LV2.126 Bus 12;LV2.126 Bus 12_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 34;LV2.126 Bus 18;LV2.126 Bus 18_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 59;LV2.126 Bus 29;LV2.126 Bus 29_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 60;LV2.126 Bus 29;LV2.126 Bus 29_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 97;LV2.126 Bus 49;LV2.126 Bus 49_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 98;LV2.126 Bus 49;LV2.126 Bus 49_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 50;LV2.126 Bus 25;LV2.126 Bus 25_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 51;LV2.126 Bus 25;LV2.126 Bus 25_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 134;LV2.126 Bus 68;LV2.126 Bus 68_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 135;LV2.126 Bus 68;LV2.126 Bus 68_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 175;LV2.126 Bus 89;LV2.126 Bus 89_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 176;LV2.126 Bus 89;LV2.126 Bus 89_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 52;LV2.126 Bus 26;LV2.126 Bus 26_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 53;LV2.126 Bus 26;LV2.126 Bus 26_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 54;LV2.126 Bus 26;LV2.126 Bus 26_3;LS;1;NULL;LV2.126;7
LV2.126 Switch 144;LV2.126 Bus 73;LV2.126 Bus 73_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 145;LV2.126 Bus 73;LV2.126 Bus 73_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 85;LV2.126 Bus 43;LV2.126 Bus 43_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 86;LV2.126 Bus 43;LV2.126 Bus 43_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 179;LV2.126 Bus 91;LV2.126 Bus 91_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 180;LV2.126 Bus 91;LV2.126 Bus 91_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 80;LV2.126 Bus 40;LV2.126 Bus 40_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 81;LV2.126 Bus 40;LV2.126 Bus 40_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 154;LV2.126 Bus 78;LV2.126 Bus 78_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 155;LV2.126 Bus 78;LV2.126 Bus 78_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 125;LV2.126 Bus 63;LV2.126 Bus 63_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 126;LV2.126 Bus 63;LV2.126 Bus 63_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 78;LV2.126 Bus 39;LV2.126 Bus 39_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 79;LV2.126 Bus 39;LV2.126 Bus 39_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 148;LV2.126 Bus 75;LV2.126 Bus 75_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 149;LV2.126 Bus 75;LV2.126 Bus 75_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 63;LV2.126 Bus 31;LV2.126 Bus 31_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 64;LV2.126 Bus 31;LV2.126 Bus 31_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 132;LV2.126 Bus 67;LV2.126 Bus 67_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 133;LV2.126 Bus 67;LV2.126 Bus 67_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 164;LV2.126 Bus 83;LV2.126 Bus 83_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 165;LV2.126 Bus 83;LV2.126 Bus 83_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 170;LV2.126 Bus 86;LV2.126 Bus 86_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 171;LV2.126 Bus 86;LV2.126 Bus 86_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 32;LV2.126 Bus 17;LV2.126 Bus 17_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 33;LV2.126 Bus 17;LV2.126 Bus 17_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 166;LV2.126 Bus 84;LV2.126 Bus 84_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 167;LV2.126 Bus 84;LV2.126 Bus 84_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 189;LV2.126 Bus 96;LV2.126 Bus 96_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 190;LV2.126 Bus 96;LV2.126 Bus 96_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 152;LV2.126 Bus 77;LV2.126 Bus 77_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 153;LV2.126 Bus 77;LV2.126 Bus 77_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 87;LV2.126 Bus 44;LV2.126 Bus 44_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 88;LV2.126 Bus 44;LV2.126 Bus 44_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 198;LV2.126 Bus 100;LV2.126 Bus 100_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 199;LV2.126 Bus 100;LV2.126 Bus 100_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 130;LV2.126 Bus 66;LV2.126 Bus 66_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 131;LV2.126 Bus 66;LV2.126 Bus 66_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 146;LV2.126 Bus 74;LV2.126 Bus 74_1;LS;1;NULL;LV2.126;7
LV2.126 Switch 147;LV2.126 Bus 74;LV2.126 Bus 74_2;LS;1;NULL;LV2.126;7
LV2.126 Switch 206;MV1.101 Bus 64;MV1.101 Bus 64_1;CB;1;NULL;LV2.126;5
LV2.127 Switch 46;LV2.127 Bus 23;LV2.127 Bus 23_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 47;LV2.127 Bus 23;LV2.127 Bus 23_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 105;LV2.127 Bus 53;LV2.127 Bus 53_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 106;LV2.127 Bus 53;LV2.127 Bus 53_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 82;LV2.127 Bus 41;LV2.127 Bus 41_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 83;LV2.127 Bus 41;LV2.127 Bus 41_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 24;LV2.127 Bus 13;LV2.127 Bus 13_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 25;LV2.127 Bus 13;LV2.127 Bus 13_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 196;LV2.127 Bus 99;LV2.127 Bus 99_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 197;LV2.127 Bus 99;LV2.127 Bus 99_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 26;LV2.127 Bus 14;LV2.127 Bus 14_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 27;LV2.127 Bus 14;LV2.127 Bus 14_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 160;LV2.127 Bus 81;LV2.127 Bus 81_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 161;LV2.127 Bus 81;LV2.127 Bus 81_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 28;LV2.127 Bus 15;LV2.127 Bus 15_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 29;LV2.127 Bus 15;LV2.127 Bus 15_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 204;LV2.127 Bus 103;LV2.127 Bus 103_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 205;LV2.127 Bus 103;LV2.127 Bus 103_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 136;LV2.127 Bus 69;LV2.127 Bus 69_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 137;LV2.127 Bus 69;LV2.127 Bus 69_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 55;LV2.127 Bus 27;LV2.127 Bus 27_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 56;LV2.127 Bus 27;LV2.127 Bus 27_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 183;LV2.127 Bus 93;LV2.127 Bus 93_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 184;LV2.127 Bus 93;LV2.127 Bus 93_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 30;LV2.127 Bus 16;LV2.127 Bus 16_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 31;LV2.127 Bus 16;LV2.127 Bus 16_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 185;LV2.127 Bus 94;LV2.127 Bus 94_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 186;LV2.127 Bus 94;LV2.127 Bus 94_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 156;LV2.127 Bus 79;LV2.127 Bus 79_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 157;LV2.127 Bus 79;LV2.127 Bus 79_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 76;LV2.127 Bus 38;LV2.127 Bus 38_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 77;LV2.127 Bus 38;LV2.127 Bus 38_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 191;LV2.127 Bus 97;LV2.127 Bus 97_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 192;LV2.127 Bus 97;LV2.127 Bus 97_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 115;LV2.127 Bus 58;LV2.127 Bus 58_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 116;LV2.127 Bus 58;LV2.127 Bus 58_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 142;LV2.127 Bus 72;LV2.127 Bus 72_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 143;LV2.127 Bus 72;LV2.127 Bus 72_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 162;LV2.127 Bus 82;LV2.127 Bus 82_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 163;LV2.127 Bus 82;LV2.127 Bus 82_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 41;LV2.127 Bus 21;LV2.127 Bus 21_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 42;LV2.127 Bus 21;LV2.127 Bus 21_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 200;LV2.127 Bus 101;LV2.127 Bus 101_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 201;LV2.127 Bus 101;LV2.127 Bus 101_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 43;LV2.127 Bus 22;LV2.127 Bus 22_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 44;LV2.127 Bus 22;LV2.127 Bus 22_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 45;LV2.127 Bus 22;LV2.127 Bus 22_3;LS;1;NULL;LV2.127;7
LV2.127 Switch 74;LV2.127 Bus 37;LV2.127 Bus 37_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 75;LV2.127 Bus 37;LV2.127 Bus 37_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 121;LV2.127 Bus 61;LV2.127 Bus 61_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 122;LV2.127 Bus 61;LV2.127 Bus 61_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 177;LV2.127 Bus 90;LV2.127 Bus 90_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 178;LV2.127 Bus 90;LV2.127 Bus 90_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 67;LV2.127 Bus 33;LV2.127 Bus 33_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 173;LV2.127 Bus 88;LV2.127 Bus 88_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 174;LV2.127 Bus 88;LV2.127 Bus 88_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 202;LV2.127 Bus 102;LV2.127 Bus 102_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 203;LV2.127 Bus 102;LV2.127 Bus 102_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 3;LV2.127 Bus 2;LV2.127 Bus 2_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 4;LV2.127 Bus 2;LV2.127 Bus 2_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 113;LV2.127 Bus 57;LV2.127 Bus 57_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 114;LV2.127 Bus 57;LV2.127 Bus 57_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 172;LV2.127 Bus 87;LV2.127 Bus 87_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 72;LV2.127 Bus 36;LV2.127 Bus 36_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 73;LV2.127 Bus 36;LV2.127 Bus 36_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 111;LV2.127 Bus 56;LV2.127 Bus 56_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 112;LV2.127 Bus 56;LV2.127 Bus 56_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 109;LV2.127 Bus 55;LV2.127 Bus 55_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 110;LV2.127 Bus 55;LV2.127 Bus 55_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 117;LV2.127 Bus 59;LV2.127 Bus 59_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 118;LV2.127 Bus 59;LV2.127 Bus 59_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 138;LV2.127 Bus 70;LV2.127 Bus 70_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 139;LV2.127 Bus 70;LV2.127 Bus 70_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 101;LV2.127 Bus 51;LV2.127 Bus 51_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 102;LV2.127 Bus 51;LV2.127 Bus 51_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 123;LV2.127 Bus 62;LV2.127 Bus 62_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 124;LV2.127 Bus 62;LV2.127 Bus 62_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 61;LV2.127 Bus 30;LV2.127 Bus 30_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 62;LV2.127 Bus 30;LV2.127 Bus 30_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 5;LV2.127 Bus 3;LV2.127 Bus 3_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 6;LV2.127 Bus 3;LV2.127 Bus 3_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 7;LV2.127 Bus 4;LV2.127 Bus 4_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 8;LV2.127 Bus 4;LV2.127 Bus 4_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 103;LV2.127 Bus 52;LV2.127 Bus 52_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 104;LV2.127 Bus 52;LV2.127 Bus 52_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 65;LV2.127 Bus 32;LV2.127 Bus 32_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 66;LV2.127 Bus 32;LV2.127 Bus 32_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 9;LV2.127 Bus 5;LV2.127 Bus 5_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 10;LV2.127 Bus 5;LV2.127 Bus 5_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 70;LV2.127 Bus 35;LV2.127 Bus 35_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 71;LV2.127 Bus 35;LV2.127 Bus 35_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 48;LV2.127 Bus 24;LV2.127 Bus 24_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 49;LV2.127 Bus 24;LV2.127 Bus 24_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 20;LV2.127 Bus 11;LV2.127 Bus 11_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 21;LV2.127 Bus 11;LV2.127 Bus 11_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 158;LV2.127 Bus 80;LV2.127 Bus 80_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 159;LV2.127 Bus 80;LV2.127 Bus 80_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 99;LV2.127 Bus 50;LV2.127 Bus 50_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 100;LV2.127 Bus 50;LV2.127 Bus 50_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 15;LV2.127 Bus 8;LV2.127 Bus 8_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 16;LV2.127 Bus 8;LV2.127 Bus 8_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 89;LV2.127 Bus 45;LV2.127 Bus 45_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 90;LV2.127 Bus 45;LV2.127 Bus 45_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 168;LV2.127 Bus 85;LV2.127 Bus 85_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 169;LV2.127 Bus 85;LV2.127 Bus 85_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 1;LV2.127 Bus 1;LV2.127 Bus 1_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 2;LV2.127 Bus 1;LV2.127 Bus 1_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 91;LV2.127 Bus 46;LV2.127 Bus 46_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 18;LV2.127 Bus 10;LV2.127 Bus 10_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 19;LV2.127 Bus 10;LV2.127 Bus 10_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 181;LV2.127 Bus 92;LV2.127 Bus 92_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 182;LV2.127 Bus 92;LV2.127 Bus 92_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 128;LV2.127 Bus 65;LV2.127 Bus 65_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 129;LV2.127 Bus 65;LV2.127 Bus 65_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 17;LV2.127 Bus 9;LV2.127 Bus 9_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 57;LV2.127 Bus 28;LV2.127 Bus 28_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 58;LV2.127 Bus 28;LV2.127 Bus 28_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 13;LV2.127 Bus 7;LV2.127 Bus 7_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 14;LV2.127 Bus 7;LV2.127 Bus 7_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 11;LV2.127 Bus 6;LV2.127 Bus 6_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 12;LV2.127 Bus 6;LV2.127 Bus 6_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 35;LV2.127 Bus 19;LV2.127 Bus 19_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 37;LV2.127 Bus 19;LV2.127 Bus 19_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 38;LV2.127 Bus 19;LV2.127 Bus 19_3;CB;1;NULL;LV2.127;7
LV2.127 Switch 207;LV2.127 Bus 19;LV2.127 Bus 19_4;LS;1;NULL;LV2.127;7
LV2.127 Switch 208;LV2.127 Bus 19;LV2.127 Bus 19_5;LS;1;NULL;LV2.127;7
LV2.127 Switch 187;LV2.127 Bus 95;LV2.127 Bus 95_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 188;LV2.127 Bus 95;LV2.127 Bus 95_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 68;LV2.127 Bus 34;LV2.127 Bus 34_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 69;LV2.127 Bus 34;LV2.127 Bus 34_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 84;LV2.127 Bus 42;LV2.127 Bus 42_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 140;LV2.127 Bus 71;LV2.127 Bus 71_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 141;LV2.127 Bus 71;LV2.127 Bus 71_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 39;LV2.127 Bus 20;LV2.127 Bus 20_1;LS;1;NULL;LV2.127;7
LV2.127 Switch 40;LV2.127 Bus 20;LV2.127 Bus 20_2;LS;1;NULL;LV2.127;7
LV2.127 Switch 22;LV2.127 Bus 12;LV2.127 Bus 12_1;LS;1;NULL;LV2.127;7
